Levorphanol	DRD1	4.81239520196e-062	0.655172	Pass	0.971830985915493	DRD1_BOVIN	1812	229
Levorphanol	DRD1	7.5138193445e-009	0.703704	Pass	0.879268292682927	DRD1_RAT	1812	229
Levorphanol	DRD1	3.01322940263e-005	0.74216	Pass	0.827676240208877	DRD1_HUMAN	1812	229
bucladesine	AA2AR	4.83094727997e-062	0.693642	Pass	0.142259414225941	AA2AR_HUMAN	135	230
bucladesine	AA2AR	6.54011888713e-028	0.684008	Pass	0.142857142857143	AA2AR_CAVPO	135	230
bucladesine	AA2AR	1.06712073071e-177	0.700971	Fail	5.9206245934e-002	AA2AR_RAT	135	230
Dyclonine_hydrochloride	ESR1	2.71493917776e-061	0.45614	Pass	0.400519031141868	ESR1_HUMAN	2099	233
Dyclonine_hydrochloride	ESR1	5.34956103284e-024	0.430769	Pass	0.230769230769231	ESR1_RAT	2099	233
Procyclidine	SC6A4	5.23108528232e-059	0.621053	Pass	0.767042086544161	SC6A4_HUMAN	6532	247
Procyclidine	SC6A4	1.73395831027e-009	0.565385	Pass	0.147058823529412	SC6A4_MACMU	6532	247
Doxepin	ADRB2	1.90735660081e-057	1	Pass	1	ADRB2_RAT	154	254
Dyclonine_hydrochloride	5HT2B	1.03103240994e-055	0.671642	Pass	0.989473684210526	5HT2B_MOUSE	3357	269
Dyclonine_hydrochloride	5HT2B	6.82238169744e-014	0.510638	Pass	0.937772925764192	5HT2B_RAT	3357	269
Buphenin	OPRD	1.65079407149e-055	0.658385	Pass	0.727760736196319	OPRD_RAT	4985	270
Buphenin	OPRD	1.05589692127e-021	0.608187	Pass	0.642297650130548	OPRD_MOUSE	4985	270
Buphenin	OPRD	1.15366590037e-018	0.648045	Pass	0.755965292841649	OPRD_HUMAN	4985	270
Buphenin	OPRD	1.19246471373e-012	0.658385	Pass	0.673076923076923	OPRD_PIG	4985	270
Fenclofenac	PGH2	2.81814736617e-055	0.5	Pass	0.875	PGH2_BOVIN	5743	271
Fenclofenac	PGH2	3.15702242348e-013	0.425532	Pass	0.344827586206897	PGH2_MOUSE	5743	271
Levorphanol	DRD2	3.61428617346e-055	0.759717	Pass	0.872340425531915	DRD2_BOVIN	1813	273
Levorphanol	DRD2	1.68366145138e-026	0.74216	Pass	0.925984878631118	DRD2_HUMAN	1813	273
Levorphanol	DRD2	4.80346929812e-021	0.761566	Pass	0.924510717614166	DRD2_RAT	1813	273
melatonin	GHSR	4.00995857144e-055	0.378378	Pass	0.214673913043478	GHSR_HUMAN	2693	274
Enalapril	OPRM	4.1886881917e-055	0.686567	Pass	0.105200945626478	OPRM_RAT	4988	275
Enalapril	OPRM	3.65398120745e-023	0.675472	Pass	0.227941176470588	OPRM_CAVPO	4988	275
Enalapril	OPRM	8.65534189876e-008	0.675472	Pass	0.137037037037037	OPRM_MOUSE	4988	275
Enalapril	OPRM	4.33489577567e-010	0.684615	Fail	8.0269058296e-002	OPRM_HUMAN	4988	275
